instance_id,algorithm,seed,reported_cost,eval_distance,eval_num_routes,eval_penalty,eval_penalized_cost,reported_minus_eval,feasible_capacity,feasible_coverage,feasible_fleet,lower_bound_vehicles,vehicles_allowed,runtime_seconds,converged_iteration
instance_n50,V6_inter_route_2opt_star,5,2187720.08203125,187720.08203125,10,2000000.0,2187720.08203125,0.0,True,True,False,10,8,3.663473129272461,10
instance_n50,V6_inter_route_2opt_star,6,2187720.08203125,187720.08203125,10,2000000.0,2187720.08203125,0.0,True,True,False,10,8,4.11689305305481,10
instance_n50,V6_inter_route_2opt_star,7,2187720.08203125,187720.08203125,10,2000000.0,2187720.08203125,0.0,True,True,False,10,8,3.853431224822998,10
instance_n50,V6_inter_route_2opt_star,8,2187720.08203125,187720.08203125,10,2000000.0,2187720.08203125,0.0,True,True,False,10,8,3.8431317806243896,10
instance_n50,V6_inter_route_2opt_star,9,2187720.08203125,187720.08203125,10,2000000.0,2187720.08203125,0.0,True,True,False,10,8,3.8326423168182373,10
instance_n50,V6_inter_route_2opt_star,10,2187720.08203125,187720.08203125,10,2000000.0,2187720.08203125,0.0,True,True,False,10,8,3.982595682144165,10
instance_n100,V1_prins_split_unconstrained,1,3297141.2993164062,297141.29931640625,18,3000000.0,3297141.2993164062,0.0,True,True,False,17,15,1.6350817680358887,99
instance_n100,V1_prins_split_unconstrained,2,3291403.9272460938,291403.92724609375,18,3000000.0,3291403.9272460938,0.0,True,True,False,17,15,1.8732635974884033,99
instance_n100,V1_prins_split_unconstrained,3,3288745.5703125,288745.5703125,18,3000000.0,3288745.5703125,0.0,True,True,False,17,15,1.5523715019226074,99
instance_n100,V1_prins_split_unconstrained,4,3288631.3920898438,288631.39208984375,18,3000000.0,3288631.3920898438,0.0,True,True,False,17,15,1.509660243988037,99
instance_n100,V1_prins_split_unconstrained,5,3284490.306640625,284490.306640625,18,3000000.0,3284490.306640625,0.0,True,True,False,17,15,1.4441475868225098,99
instance_n100,V1_prins_split_unconstrained,6,3292708.03515625,292708.03515625,18,3000000.0,3292708.03515625,0.0,True,True,False,17,15,1.466216802597046,99
instance_n100,V1_prins_split_unconstrained,7,3295201.0805664062,295201.08056640625,18,3000000.0,3295201.0805664062,0.0,True,True,False,17,15,1.4487292766571045,99
instance_n100,V1_prins_split_unconstrained,8,3285675.3828125,285675.3828125,18,3000000.0,3285675.3828125,0.0,True,True,False,17,15,1.447796106338501,99
instance_n100,V1_prins_split_unconstrained,9,3293042.5029296875,293042.5029296875,18,3000000.0,3293042.5029296875,0.0,True,True,False,17,15,1.4572303295135498,99
instance_n100,V1_prins_split_unconstrained,10,3282878.41796875,282878.41796875,18,3000000.0,3282878.41796875,0.0,True,True,False,17,15,1.577890396118164,99
instance_n100,V2_fleet_bounded_split,1,3291745.4418945312,291745.44189453125,18,3000000.0,3291745.4418945312,0.0,True,True,False,17,15,11.384039163589478,99
instance_n100,V2_fleet_bounded_split,2,3300422.4990234375,300422.4990234375,18,3000000.0,3300422.4990234375,0.0,True,True,False,17,15,10.913583993911743,99
instance_n100,V2_fleet_bounded_split,3,3292769.62890625,292769.62890625,18,3000000.0,3292769.62890625,0.0,True,True,False,17,15,10.29496955871582,99
instance_n100,V2_fleet_bounded_split,4,3292075.5229492188,292075.52294921875,18,3000000.0,3292075.5229492188,0.0,True,True,False,17,15,9.71533751487732,99
instance_n100,V2_fleet_bounded_split,5,3293731.62109375,293731.62109375,18,3000000.0,3293731.62109375,0.0,True,True,False,17,15,10.448004007339478,99
instance_n100,V2_fleet_bounded_split,6,3285866.1206054688,285866.12060546875,18,3000000.0,3285866.1206054688,0.0,True,True,False,17,15,10.10996413230896,99
instance_n100,V2_fleet_bounded_split,7,3285331.9526367188,285331.95263671875,18,3000000.0,3285331.9526367188,0.0,True,True,False,17,15,11.904965877532959,99
instance_n100,V2_fleet_bounded_split,8,3297175.6591796875,297175.6591796875,18,3000000.0,3297175.6591796875,0.0,True,True,False,17,15,11.339091062545776,99
instance_n100,V2_fleet_bounded_split,9,3286546.7446289062,286546.74462890625,18,3000000.0,3286546.7446289062,0.0,True,True,False,17,15,11.45290231704712,99
instance_n100,V2_fleet_bounded_split,10,3281844.3291015625,281844.3291015625,18,3000000.0,3281844.3291015625,0.0,True,True,False,17,15,10.93871521949768,99
instance_n100,V3_local_search_baldwinian,1,3256422.8818359375,256422.8818359375,18,3000000.0,3256422.8818359375,0.0,True,True,False,17,15,14.76472282409668,10
instance_n100,V3_local_search_baldwinian,2,3256902.959716797,256902.95971679688,18,3000000.0,3256902.959716797,0.0,True,True,False,17,15,15.594125747680664,15
instance_n100,V3_local_search_baldwinian,3,3249148.280029297,249148.28002929688,18,3000000.0,3249148.280029297,0.0,True,True,False,17,15,15.940247297286987,15
instance_n100,V3_local_search_baldwinian,4,3256048.052734375,256048.052734375,18,3000000.0,3256048.052734375,0.0,True,True,False,17,15,14.763184309005737,15
instance_n100,V3_local_search_baldwinian,5,2275154.2119140625,275154.2119140625,17,2000000.0,2275154.2119140625,0.0,True,True,False,17,15,15.614217281341553,10
instance_n100,V3_local_search_baldwinian,6,2258250.8212890625,258250.8212890625,17,2000000.0,2258250.8212890625,0.0,True,True,False,17,15,14.85711932182312,20
instance_n100,V3_local_search_baldwinian,7,2255621.2836914062,255621.28369140625,17,2000000.0,2255621.2836914062,0.0,True,True,False,17,15,15.111809730529785,10
instance_n100,V3_local_search_baldwinian,8,2268888.5395507812,268888.53955078125,17,2000000.0,2268888.5395507812,0.0,True,True,False,17,15,13.386224031448364,10
instance_n100,V3_local_search_baldwinian,9,2242135.2919921875,242135.2919921875,17,2000000.0,2242135.2919921875,0.0,True,True,False,17,15,13.226228475570679,10
instance_n100,V3_local_search_baldwinian,10,3251778.2456054688,251778.24560546875,18,3000000.0,3251778.2456054688,0.0,True,True,False,17,15,14.968817472457886,10
instance_n100,V4_lamarckian_writeback,1,3256422.8818359375,256422.8818359375,18,3000000.0,3256422.8818359375,0.0,True,True,False,17,15,13.3512704372406,10
instance_n100,V4_lamarckian_writeback,2,3256902.959716797,256902.95971679688,18,3000000.0,3256902.959716797,0.0,True,True,False,17,15,13.615514039993286,15
instance_n100,V4_lamarckian_writeback,3,3249148.280029297,249148.28002929688,18,3000000.0,3249148.280029297,0.0,True,True,False,17,15,13.80385422706604,15
instance_n100,V4_lamarckian_writeback,4,3256048.052734375,256048.052734375,18,3000000.0,3256048.052734375,0.0,True,True,False,17,15,13.542750358581543,15
instance_n100,V4_lamarckian_writeback,5,2275154.2119140625,275154.2119140625,17,2000000.0,2275154.2119140625,0.0,True,True,False,17,15,12.316112279891968,10
instance_n100,V4_lamarckian_writeback,6,3238651.138671875,238651.138671875,18,3000000.0,3238651.138671875,0.0,True,True,False,17,15,12.193095684051514,15
instance_n100,V4_lamarckian_writeback,7,2255621.2836914062,255621.28369140625,17,2000000.0,2255621.2836914062,0.0,True,True,False,17,15,13.346488237380981,10
instance_n100,V4_lamarckian_writeback,8,2268888.5395507812,268888.53955078125,17,2000000.0,2268888.5395507812,0.0,True,True,False,17,15,11.611837148666382,10
instance_n100,V4_lamarckian_writeback,9,2242135.2919921875,242135.2919921875,17,2000000.0,2242135.2919921875,0.0,True,True,False,17,15,13.6422119140625,10
instance_n100,V4_lamarckian_writeback,10,3251778.2456054688,251778.24560546875,18,3000000.0,3251778.2456054688,0.0,True,True,False,17,15,12.540144443511963,10
instance_n100,V5_full_solver,1,2270827.7758789062,270827.77587890625,17,2000000.0,2270827.7758789062,0.0,True,True,False,17,15,12.428834199905396,10
instance_n100,V5_full_solver,2,2256445.1674804688,256445.16748046875,17,2000000.0,2256445.1674804688,0.0,True,True,False,17,15,11.506019353866577,10
instance_n100,V5_full_solver,3,2251177.66796875,251177.66796875,17,2000000.0,2251177.66796875,0.0,True,True,False,17,15,11.376991271972656,15
instance_n100,V5_full_solver,4,2255377.8466796875,255377.8466796875,17,2000000.0,2255377.8466796875,0.0,True,True,False,17,15,10.627720832824707,25
instance_n100,V5_full_solver,5,2257615.724609375,257615.724609375,17,2000000.0,2257615.724609375,0.0,True,True,False,17,15,12.435981750488281,25
instance_n100,V5_full_solver,6,2313632.76171875,313632.76171875,17,2000000.0,2313632.76171875,0.0,True,True,False,17,15,10.82516884803772,15
instance_n100,V5_full_solver,7,2255621.2836914062,255621.28369140625,17,2000000.0,2255621.2836914062,0.0,True,True,False,17,15,13.231726169586182,10
instance_n100,V5_full_solver,8,2268888.5395507812,268888.53955078125,17,2000000.0,2268888.5395507812,0.0,True,True,False,17,15,11.698103189468384,10
instance_n100,V5_full_solver,9,2268912.2387695312,268912.23876953125,17,2000000.0,2268912.2387695312,0.0,True,True,False,17,15,11.991174936294556,15
instance_n100,V5_full_solver,10,2313632.76171875,313632.76171875,17,2000000.0,2313632.76171875,0.0,True,True,False,17,15,9.543161869049072,15
instance_n100,V6_inter_route_2opt_star,1,2236163.9790039062,236163.97900390625,17,2000000.0,2236163.9790039062,0.0,True,True,False,17,15,16.416675329208374,10
instance_n100,V6_inter_route_2opt_star,2,2230053.3071289062,230053.30712890625,17,2000000.0,2230053.3071289062,0.0,True,True,False,17,15,17.30143117904663,20
instance_n100,V6_inter_route_2opt_star,3,2237759.5893554688,237759.58935546875,17,2000000.0,2237759.5893554688,0.0,True,True,False,17,15,18.484766006469727,25
instance_n100,V6_inter_route_2opt_star,4,2231198.6416015625,231198.6416015625,17,2000000.0,2231198.6416015625,0.0,True,True,False,17,15,17.94503664970398,35
instance_n100,V6_inter_route_2opt_star,5,2225422.0073242188,225422.00732421875,17,2000000.0,2225422.0073242188,0.0,True,True,False,17,15,17.193044900894165,35
instance_n100,V6_inter_route_2opt_star,6,2245444.3774414062,245444.37744140625,17,2000000.0,2245444.3774414062,0.0,True,True,False,17,15,18.067258596420288,20
instance_n100,V6_inter_route_2opt_star,7,2245444.3774414062,245444.37744140625,17,2000000.0,2245444.3774414062,0.0,True,True,False,17,15,17.51808261871338,20
